"System Name","Name","Gravity","Distance to Arrival (LS)","Distance (LY)","Type","Earth Masses","Parents","Radius","Reserve Level","Rings","Subtype","Volcanism"
"WISE 0350-5658","WISE 0350-5658 3","0.217837870908535","2532.812313","12.0939518717002","Planet","0.048284","[{""id64"":""72062962210327376"",""type"":""Null""},{""id64"":5368172399440,""subtype"":""Y (Brown dwarf) Star"",""type"":""Star""}]","3001.3905","","","Icy body",""
"WISE 0350-5658","WISE 0350-5658 2","0.286944529417763","2526.92553","12.0939518717002","Planet","0.102579","[{""id64"":""72062962210327376"",""type"":""Null""},{""id64"":5368172399440,""subtype"":""Y (Brown dwarf) Star"",""type"":""Star""}]","3811.6825","","","Icy body",""
"WISE 0350-5658","WISE 0350-5658 4","0.210955032119914","3831.68856","12.0939518717002","Planet","0.044085","[{""id64"":""216178150286183248"",""type"":""Null""},{""id64"":5368172399440,""subtype"":""Y (Brown dwarf) Star"",""type"":""Star""}]","2914.3165","","","Icy body",""
"Luyten's Star","Luyten's Star 1 a","0.0730961558070766","297.689758","12.3944370712227","Planet","0.002691","[{""id64"":""180151253119083937"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1223.141875","","","Icy body","Major Water Geysers"
"Luyten's Star","Luyten's Star 2","5.55555317630264","424.723482","12.3944370712227","Planet","818.121033","[{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","77362.72","Common","[{""inner_radius"":154600000,""mass"":2580600000000,""name"":""Luyten's Star 2 B Ring"",""outer_radius"":325600000,""signal_count"":7,""signals"":[{""count"":1,""name"":""Alexandrite""},{""count"":4,""name"":""Grandidierite""},{""count"":1,""name"":""Void Opal""},{""count"":1,""name"":""Tritium""}],""signals_updated_at"":""2025-10-15 16:55:30+00"",""type"":""Icy""},{""inner_radius"":125610000,""mass"":254280000000,""name"":""Luyten's Star 2 A Ring"",""outer_radius"":154500000,""type"":""Rocky""}]","Gas giant with water-based life",""
"Luyten's Star","Luyten's Star 3","4.76362434995411","710.645464","12.3944370712227","Planet","668.34906","[{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","75512.616","Common","[{""inner_radius"":760800000,""mass"":631790000000,""name"":""Luyten's Star 3 B Ring"",""outer_radius"":3043200000,""type"":""Icy""},{""inner_radius"":116470000,""mass"":2482300000000,""name"":""Luyten's Star 3 A Ring"",""outer_radius"":304380000,""type"":""Icy""}]","Class I gas giant",""
"Luyten's Star","Luyten's Star 3 b","0.281902518609157","723.624794","12.3944370712227","Planet","0.139784","[{""id64"":""504410426289759649"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","4489.1715","Common","[{""inner_radius"":8611500,""mass"":248590,""name"":""Luyten's Star 3 b A Ring"",""outer_radius"":18067000,""signal_count"":3,""signals"":[{""count"":1,""name"":""Alexandrite""},{""count"":1,""name"":""Grandidierite""},{""count"":1,""name"":""Void Opal""}],""signals_updated_at"":""2025-10-18 08:24:35+00"",""type"":""Icy""}]","Icy body",""
"Luyten's Star","Luyten's Star 4","1.38196624859794","1019.056666","12.3944370712227","Planet","114.764641","[{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","58095.428","","","Class I gas giant",""
"Luyten's Star","Luyten's Star 4 a","0.0706526970531253","1018.401127","12.3944370712227","Planet","0.002457","[{""id64"":""792640802441471393"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1188.78","","","Icy body",""
"Luyten's Star","Luyten's Star 4 d","0.0585351279698175","1015.171132","12.3944370712227","Planet","0.00141","[{""id64"":""792640802441471393"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","989.3470625","","","Icy body",""
"Luyten's Star","Luyten's Star 4 f","0.0802808198225757","1016.086263","12.3944370712227","Planet","0.003578","[{""id64"":""792640802441471393"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1345.83625","","","Icy body",""
"Luyten's Star","Luyten's Star 1","0.79576465789742","297.454086","12.3944370712227","Planet","18.507338","[{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","30744.42","Common","[{""inner_radius"":63888000,""mass"":138390000000,""name"":""Luyten's Star 1 B Ring"",""outer_radius"":92085000,""signal_count"":1,""signals"":[{""count"":1,""name"":""Alexandrite""}],""signals_updated_at"":""2025-10-22 18:13:03+00"",""type"":""Icy""},{""inner_radius"":59577000,""mass"":16299000000,""name"":""Luyten's Star 1 A Ring"",""outer_radius"":63788000,""signal_count"":3,""signals"":[{""count"":1,""name"":""Platinum""},{""count"":1,""name"":""Rhodplumsite""},{""count"":1,""name"":""Serendibite""}],""signals_updated_at"":""2025-10-22 18:13:03+00"",""type"":""Metal Rich""}]","Class I gas giant",""
"Luyten's Star","Luyten's Star 4 c","0.0609972468644845","1020.976026","12.3944370712227","Planet","0.001592","[{""id64"":""792640802441471393"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1030.0273125","","","Icy body",""
"Luyten's Star","Luyten's Star 1 b","0.0302495156520852","297.83047","12.3944370712227","Planet","0.000198","[{""id64"":""180151253119083937"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","516.31540625","","","Icy body","Major Water Geysers"
"Luyten's Star","Luyten's Star 3 a","0.0853888039155705","709.67436","12.3944370712227","Planet","0.004285","[{""id64"":""504410426289759649"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1428.033125","","","Icy body","Major Water Geysers"
"Luyten's Star","Luyten's Star 4 b","0.0741411236871622","1017.33084","12.3944370712227","Planet","0.002831","[{""id64"":""792640802441471393"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1245.827625","","","Icy body",""
"Luyten's Star","Luyten's Star 4 g","0.0807745487916794","1029.484981","12.3944370712227","Planet","0.003643","[{""id64"":""792640802441471393"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1353.855875","","","Icy body",""
"Luyten's Star","Luyten's Star 5","1.52022606301621","1436.941941","12.3944370712227","Planet","7.325304","[{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","13994.112","","","Icy body","Water Geysers"
"Luyten's Star","Luyten's Star 4 e","0.0727521158356276","1025.025097","12.3944370712227","Planet","0.002678","[{""id64"":""792640802441471393"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1223.1315","","","Icy body",""
"Luyten's Star","Luyten's Star 5 a","0.0328705006627919","1430.959731","12.3944370712227","Planet","0.000254","[{""id64"":""1369101554744894881"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","560.623125","","","Icy body",""
"Luyten's Star","Luyten's Star 6","1.53429346385235","1951.712969","12.3944370712227","Planet","6.836163","[{""id64"":7268024264097,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","13456.7","","","Icy body","Major Water Geysers"
"Teegarden's star","Teegarden's star 4","0.398193229325992","1418.11294","12.4289386363036","Planet","0.250815","[{""id64"":5367098657608,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","5059.602","","","Icy body",""
"Teegarden's star","Teegarden's star 4 a","0.14272988681554","1418.464617","12.4289386363036","Planet","0.020436","[{""id64"":""180149352193477448"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":5367098657608,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","2412.249","","","Icy body",""
"Teegarden's star","Teegarden's star 2 a","0.090418272662384","502.532458","12.4289386363036","Planet","0.005405","[{""id64"":""72062961136585544"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":5367098657608,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1558.68525","","","Icy body",""
"Teegarden's star","Teegarden's star 1","0.379466809421842","368.861415","12.4289386363036","Planet","0.22644","[{""id64"":5367098657608,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","4924.6625","","","Icy body",""
"Teegarden's star","Teegarden's star 2","0.475081166513715","500.355514","12.4289386363036","Planet","0.407193","[{""id64"":5367098657608,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","5902.052","","","Icy body",""
"Teegarden's star","Teegarden's star 3","0.221352605281941","660.082447","12.4289386363036","Planet","0.050865","[{""id64"":5367098657608,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","3056.01075","","","Icy body",""
"Teegarden's star","Teegarden's star 5","0.263891506067095","3589.098083","12.4289386363036","Planet","0.083373","[{""id64"":5367098657608,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","3583.33525","","","Icy body",""
"Kapteyn's Star","Kapteyn's Star 2","0.28398908942592","806.958279","12.7623255374951","Planet","0.102366","[{""id64"":5069000943017,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","3827.4945","","","Icy body",""
"Kapteyn's Star","Kapteyn's Star 3 a","0.102370449678801","1128.715341","12.7623255374951","Planet","0.007746","[{""id64"":""108091460057834921"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":5069000943017,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1753.642875","","","Icy body",""
"Kapteyn's Star","Kapteyn's Star 3","0.609546242479861","1125.875564","12.7623255374951","Planet","0.773321","[{""id64"":5069000943017,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","7180.6415","","","Icy body",""
"Kapteyn's Star","Kapteyn's Star 5","0.375710308962986","3379.526772","12.7623255374951","Planet","0.220595","[{""id64"":5069000943017,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","4884.9235","","","Icy body",""
"Kapteyn's Star","Kapteyn's Star 4","0.556666666666667","2005.568743","12.7623255374951","Planet","0.614544","[{""id64"":5069000943017,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","6698.3155","","","Icy body",""
"Kapteyn's Star","Kapteyn's Star 1","0.554295707147956","436.367183","12.7623255374951","Planet","0.443097","[{""id64"":5069000943017,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","5699.875","","","Rocky Ice world",""
"Kapteyn's Star","Kapteyn's Star 4 a","0.161490873865606","2005.751215","12.7623255374951","Planet","0.029124","[{""id64"":""180149054095762857"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":5069000943017,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","2707.3065","","","Icy body",""
"Talta","Talta B 1","0.10297267258081","2228.77102","12.8276587156425","Planet","0.005604","[{""id64"":""72086852294682025"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":29258256754089,""type"":""Null""}]","1487.260125","","","Icy body",""
"Talta","Talta B 4","0.11529988783522","2422.255246","12.8276587156425","Planet","0.007797","[{""id64"":""360317228446393769"",""type"":""Null""},{""id64"":""72086852294682025"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":29258256754089,""type"":""Null""}]","1657.823625","","","Icy body",""
"Talta","Talta B 2","0.0971221576425002","2334.548124","12.8276587156425","Planet","0.004722","[{""id64"":""72086852294682025"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":29258256754089,""type"":""Null""}]","1405.725","","","Icy body",""
"Talta","Talta B 3","0.100518405220761","2194.81562","12.8276587156425","Planet","0.005222","[{""id64"":""72086852294682025"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":29258256754089,""type"":""Null""}]","1453.100375","","","Icy body",""
"Talta","Talta B 5","0.114141837463037","2422.432933","12.8276587156425","Planet","0.007571","[{""id64"":""360317228446393769"",""type"":""Null""},{""id64"":""72086852294682025"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":29258256754089,""type"":""Null""}]","1641.871375","","","Icy body",""
"Lacaille 8760","Lacaille 8760 2","0.407500662791883","164.076393","12.8788677442934","Planet","0.07665","[{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","2764.8855","","","High metal content world",""
"Lacaille 8760","Lacaille 8760 3","1.04101182828592","304.875787","12.8788677442934","Planet","0.924766","[{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","6008.6185","","","High metal content world",""
"Lacaille 8760","Lacaille 8760 4 c","0.0348154379524829","543.637694","12.8788677442934","Planet","0.000301","[{""id64"":""288237644175910313"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","592.347875","","","Icy body",""
"Lacaille 8760","Lacaille 8760 5 d","0.0562681757928011","779.114847","12.8788677442934","Planet","0.00125","[{""id64"":""504410426289694121"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","950.131125","","","Icy body",""
"Lacaille 8760","Lacaille 8760 6 c","0.0438527582339145","979.786063","12.8788677442934","Planet","0.000596","[{""id64"":""1152928772631045545"",""subtype"":""Class II gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","743.3298125","","","Icy body",""
"Lacaille 8760","Lacaille 8760 7 d","0.12461272560416","1488.447258","12.8788677442934","Planet","0.012874","[{""id64"":""1801447118972396969"",""subtype"":""Gas giant with ammonia-based life"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","2049.129875","","","Icy body",""
"Lacaille 8760","Lacaille 8760 7 f","0.101686040583257","1497.803362","12.8788677442934","Planet","0.007125","[{""id64"":""1801447118972396969"",""subtype"":""Gas giant with ammonia-based life"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1687.53125","","","Icy body",""
"Lacaille 8760","Lacaille 8760 7 g","0.101549811359233","1479.944968","12.8788677442934","Planet","0.007097","[{""id64"":""1801447118972396969"",""subtype"":""Gas giant with ammonia-based life"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1685.361375","","","Icy body",""
"Lacaille 8760","Lacaille 8760 8 f","0.221587539512593","2529.737666","12.8788677442934","Planet","0.071345","[{""id64"":""2197763886181000617"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","3617.386","","","Icy body",""
"Lacaille 8760","Lacaille 8760 4 b","0.0430957479351484","543.356684","12.8788677442934","Planet","0.00056","[{""id64"":""288237644175910313"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","726.677375","","","Icy body",""
"Lacaille 8760","Lacaille 8760 5","2.08054797593556","775.770653","12.8788677442934","Planet","253.549866","[{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","70376.792","","","Class I gas giant",""
"Lacaille 8760","Lacaille 8760 5 c","0.0495118792699092","775.948519","12.8788677442934","Planet","0.000856","[{""id64"":""504410426289694121"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","838.0898125","","","Icy body","Major Water Magma"
"Lacaille 8760","Lacaille 8760 6 b","0.0520065259508514","981.33989","12.8788677442934","Planet","0.000986","[{""id64"":""1152928772631045545"",""subtype"":""Class II gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","878.0040625","","","Icy body",""
"Lacaille 8760","Lacaille 8760 7","3.32398715203426","1487.962943","12.8788677442934","Planet","449.118805","[{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","74103.304","Low","[{""inner_radius"":127130000,""mass"":1421700000000,""name"":""Lacaille 8760 7 B Ring"",""outer_radius"":266600000,""type"":""Icy""},{""inner_radius"":119190000,""mass"":49932000000,""name"":""Lacaille 8760 7 A Ring"",""outer_radius"":127030000,""signal_count"":14,""signals"":[{""count"":2,""name"":""Benitoite""},{""count"":2,""name"":""Monazite""},{""count"":4,""name"":""Musgravite""},{""count"":6,""name"":""Serendibite""}],""signals_updated_at"":""2025-06-16 09:22:02+00"",""type"":""Rocky""}]","Gas giant with ammonia-based life",""
"Lacaille 8760","Lacaille 8760 7 a","0.0799185275823392","1489.017249","12.8788677442934","Planet","0.003518","[{""id64"":""1801447118972396969"",""subtype"":""Gas giant with ammonia-based life"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1337.58425","","","Icy body","Major Water Magma"
"Lacaille 8760","Lacaille 8760 8","2.50178433771796","2555.003014","12.8788677442934","Planet","260.434906","[{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","65044.604","Low","[{""inner_radius"":122200000,""mass"":534220000000,""name"":""Lacaille 8760 8 B Ring"",""outer_radius"":222320000,""type"":""Icy""},{""inner_radius"":106510000,""mass"":55173000000,""name"":""Lacaille 8760 8 A Ring"",""outer_radius"":122100000,""signal_count"":1,""signals"":[{""count"":1,""name"":""Monazite""}],""signals_updated_at"":""2025-06-16 08:38:35+00"",""type"":""Metal Rich""}]","Class I gas giant",""
"Lacaille 8760","Lacaille 8760 8 c","0.0974206179259712","2550.03128","12.8788677442934","Planet","0.006283","[{""id64"":""2197763886181000617"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1619.0395","","","Icy body",""
"Lacaille 8760","Lacaille 8760 9","2.75004925053533","3598.781786","12.8788677442934","Planet","21.446972","[{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","17803.254","Low","[{""inner_radius"":32487000,""mass"":4441100000,""name"":""Lacaille 8760 9 A Ring"",""outer_radius"":96723000,""type"":""Icy""}]","Icy body","Water Geysers"
"Lacaille 8760","Lacaille 8760 5 a","0.068290812684817","774.887098","12.8788677442934","Planet","0.002215","[{""id64"":""504410426289694121"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1148.025125","","","Icy body","Major Water Geysers"
"Lacaille 8760","Lacaille 8760 6 e","0.0503030488426634","972.964106","12.8788677442934","Planet","0.000896","[{""id64"":""1152928772631045545"",""subtype"":""Class II gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","850.7183125","","","Icy body",""
"Lacaille 8760","Lacaille 8760 7 b","0.0750079535026002","1486.580487","12.8788677442934","Planet","0.00292","[{""id64"":""1801447118972396969"",""subtype"":""Gas giant with ammonia-based life"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1257.750625","","","Icy body",""
"Lacaille 8760","Lacaille 8760 7 c","0.118530233506679","1492.3341","12.8788677442934","Planet","0.011134","[{""id64"":""1801447118972396969"",""subtype"":""Gas giant with ammonia-based life"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1953.896375","","","Icy body",""
"Lacaille 8760","Lacaille 8760 7 h","0.105079840929948","1486.28118","12.8788677442934","Planet","0.007841","[{""id64"":""1801447118972396969"",""subtype"":""Gas giant with ammonia-based life"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1741.511","","","Icy body",""
"Lacaille 8760","Lacaille 8760 8 a","0.058340369124095","2555.087729","12.8788677442934","Planet","0.001371","[{""id64"":""2197763886181000617"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","977.2936875","","","Icy body","Carbon Dioxide Geysers"
"Lacaille 8760","Lacaille 8760 8 e","0.0800036708473539","2554.89295","12.8788677442934","Planet","0.003527","[{""id64"":""2197763886181000617"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1338.610625","","","Icy body",""
"Lacaille 8760","Lacaille 8760 1","0.102417966758438","89.165553","12.8788677442934","Planet","0.001419","[{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","750.4009375","","","High metal content world",""
"Lacaille 8760","Lacaille 8760 4","0.544673192617518","543.749849","12.8788677442934","Planet","2.803897","[{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","14464.373","Low","[{""inner_radius"":37554000,""mass"":58920000000,""name"":""Lacaille 8760 4 B Ring"",""outer_radius"":57789000,""type"":""Icy""},{""inner_radius"":33437000,""mass"":8664000000,""name"":""Lacaille 8760 4 A Ring"",""outer_radius"":37454000,""type"":""Metal Rich""}]","Class I gas giant",""
"Lacaille 8760","Lacaille 8760 5 e","0.0702312633832976","780.794633","12.8788677442934","Planet","0.002405","[{""id64"":""504410426289694121"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1179.784375","","","Icy body",""
"Lacaille 8760","Lacaille 8760 5 f","0.0821161415315591","775.604938","12.8788677442934","Planet","0.00381","[{""id64"":""504410426289694121"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1373.205875","","","Icy body",""
"Lacaille 8760","Lacaille 8760 6 a","0.0488521464260222","980.952462","12.8788677442934","Planet","0.000821","[{""id64"":""1152928772631045545"",""subtype"":""Class II gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","826.6096875","","","Icy body","Carbon Dioxide Geysers"
"Lacaille 8760","Lacaille 8760 6 d","0.057984806770674","985.166504","12.8788677442934","Planet","0.001364","[{""id64"":""1152928772631045545"",""subtype"":""Class II gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","977.906625","","","Icy body",""
"Lacaille 8760","Lacaille 8760 6 f","0.233721321505047","984.550675","12.8788677442934","Planet","0.082845","[{""id64"":""1152928772631045545"",""subtype"":""Class II gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","3795.51975","","","Icy body",""
"Lacaille 8760","Lacaille 8760 7 e","0.106466809421842","1491.187152","12.8788677442934","Planet","0.008147","[{""id64"":""1801447118972396969"",""subtype"":""Gas giant with ammonia-based life"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1763.52525","","","Icy body",""
"Lacaille 8760","Lacaille 8760 8 b","0.0577662893851331","2553.169519","12.8788677442934","Planet","0.001336","[{""id64"":""2197763886181000617"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","969.667875","","","Icy body","Major Water Magma"
"Lacaille 8760","Lacaille 8760 8 d","0.103906801264403","2546.608348","12.8788677442934","Planet","0.007549","[{""id64"":""2197763886181000617"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1718.339625","","","Icy body",""
"Lacaille 8760","Lacaille 8760 4 a","0.037971550933007","544.031002","12.8788677442934","Planet","0.000389","[{""id64"":""288237644175910313"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","645.350625","","","Icy body","Major Water Magma"
"Lacaille 8760","Lacaille 8760 5 b","0.0488431732436015","775.321095","12.8788677442934","Planet","0.000822","[{""id64"":""504410426289694121"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","826.966625","","","Icy body","Carbon Dioxide Geysers"
"Lacaille 8760","Lacaille 8760 6","4.79636412766391","979.068614","12.8788677442934","Planet","696.126465","[{""id64"":7268024198569,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","76802.368","Low","[{""inner_radius"":151720000,""mass"":292280000000,""name"":""Lacaille 8760 6 A Ring"",""outer_radius"":308540000,""signal_count"":4,""signals"":[{""count"":1,""name"":""Alexandrite""},{""count"":2,""name"":""Bromellite""},{""count"":1,""name"":""Tritium""}],""signals_updated_at"":""2025-06-16 09:07:46+00"",""type"":""Icy""}]","Class II gas giant",""
"Kruger 60","Kruger 60 A 2","0.901439482002651","93.793369","13.0764354494067","Planet","1.620784","[{""id64"":""324281834089293225"",""type"":""Null""},{""id64"":""36051457937581481"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":22660918617513,""type"":""Null""}]","8548.321","","","Icy body","Major Water Geysers"
"Kruger 60","Kruger 60 A 3","0.594470582237178","94.24946","13.0764354494067","Planet","0.631533","[{""id64"":""324281834089293225"",""type"":""Null""},{""id64"":""36051457937581481"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":22660918617513,""type"":""Null""}]","6570.819","","","Icy body","Minor Carbon Dioxide Geysers"
"Kruger 60","Kruger 60 A 4","0.689973284388702","134.932725","13.0764354494067","Planet","0.860162","[{""id64"":""36051457937581481"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":22660918617513,""type"":""Null""}]","7118.041","","","Icy body","Water Geysers"
"Kruger 60","Kruger 60 B 3","0.37971102273886","3615.626896","13.0764354494067","Planet","0.227015","[{""id64"":""72080254956545449"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":22660918617513,""type"":""Null""}]","4929.3215","","","Icy body",""
"Kruger 60","Kruger 60 A 1","0.972650555725502","74.095533","13.0764354494067","Planet","1.365088","[{""id64"":""36051457937581481"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":22660918617513,""type"":""Null""}]","7552.46","","","Ammonia world","Major Rocky Magma"
"Kruger 60","Kruger 60 A 1 a","0.304027225451208","73.781241","13.0764354494067","Planet","0.122521","[{""id64"":""252224240051365289"",""subtype"":""Ammonia world"",""type"":""Planet""},{""id64"":""36051457937581481"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":22660918617513,""type"":""Null""}]","4047.029","","","Icy body","Minor Carbon Dioxide Geysers"
"Kruger 60","Kruger 60 B 2","0.326893137554808","3651.177141","13.0764354494067","Planet","0.066788","[{""id64"":""72080254956545449"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":22660918617513,""type"":""Null""}]","2881.58525","","","Rocky Ice world",""
"Kruger 60","Kruger 60 B 1","0.302569695115734","3719.972956","13.0764354494067","Planet","0.031222","[{""id64"":""72080254956545449"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":22660918617513,""type"":""Null""}]","2047.86825","","","High metal content world",""
